
  0%|                                                                                                                                   | 0/500 [00:00<?, ?it/s]

 28%|██████████████████████▏                                                         | 139/500 [13:13:59<34:34:03, 344.72s/it, epoch=139, lr=0.000411, loss=244]
val/loss: 302.25
val/num_steps: 2100
val/cosine_sim_embedding: 0.7418294270833333
val/ms_ssim_image: 0.22787272135416667
val/loss_mae_image: 0.233251953125
val/loss_rec: 0.31589358250300087
val/loss_cyc: 0.00022019828805544723
val/loss_ms_ssim_image: 0.7721028645833333
val/loss_mse_embedding: 0.4412760416666667
saving /media/SSD_1_2T/xt/MindBridge/train_logs/MindBrige_vae/last.pth

 28%|██████████████████████▍                                                         | 140/500 [13:14:04<34:27:28, 344.58s/it, epoch=139, lr=0.000411, loss=244]
>>> Epoch140 | Iter0 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter1 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter2 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter3 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter4 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter5 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter6 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter7 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter8 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter9 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter10 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter11 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter12 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter13 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter14 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter15 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter16 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter17 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter18 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter19 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter20 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter21 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter22 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter23 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter24 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter25 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter26 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter27 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter28 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter29 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter30 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter31 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter64 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter65 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter66 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter67 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter68 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter69 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter70 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter71 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter72 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter73 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter74 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter75 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter76 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter77 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter78 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter79 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter80 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter81 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter82 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter83 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter84 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter85 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter86 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter87 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter88 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter104 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter105 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter106 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter107 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter108 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter109 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter110 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter111 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter112 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter113 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter114 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter115 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter116 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter117 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter118 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter119 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter120 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter121 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter122 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter123 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter124 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter125 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter126 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter127 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter128 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter129 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter130 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter131 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter132 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter133 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter134 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter135 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter136 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter137 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter138 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter139 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter140 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter141 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter142 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter143 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter144 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter145 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter146 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter147 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter148 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter149 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter150 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter151 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter152 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter153 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter154 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter155 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter156 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter157 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter158 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter159 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter160 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter161 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter162 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter163 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter164 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter165 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter166 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter167 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter168 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter169 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter170 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter171 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter172 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter173 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter174 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter175 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter176 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter177 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter178 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter179 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter180 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter181 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter182 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter183 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter184 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter185 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter186 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter187 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter188 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter189 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter190 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter191 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter192 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter193 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter194 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter195 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter196 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter197 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter198 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter199 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter200 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter201 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter202 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter203 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter204 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter205 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter206 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter207 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter208 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter209 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter210 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter211 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter212 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter213 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter214 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter215 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter216 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter217 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter218 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter219 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter220 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter221 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter222 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter223 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter224 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter225 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter226 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter227 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter228 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter229 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter230 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter231 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter232 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter233 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter234 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter235 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter236 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter237 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter238 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter239 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter240 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter241 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter242 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter243 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter244 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter245 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter246 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter247 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter248 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter249 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter250 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter251 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter252 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter253 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter254 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter255 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter256 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter257 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter258 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter259 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter260 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter261 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter262 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter263 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter264 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter265 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter266 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter267 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter268 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter269 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter270 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter271 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter272 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter273 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter274 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter275 | voxel: torch.Size([124, 8192])
>>> Epoch140 | Iter276 | voxel: torch.Size([12, 8192])
train/loss: 243.6019855595668
train/lr: 0.00040992610608466635
train/num_steps: 39057
train/cosine_sim_embedding: 0.7991189784521661
train/ms_ssim_image: 0.35464378384476536
train/loss_mae_image: 0.15488475152301445
train/loss_rec: 0.33428379581293044
train/loss_cyc: 0.0006461474090051376
train/loss_ms_ssim_image: 0.64534387691787
train/loss_mse_embedding: 0.31109420831453066
Evaluating...
>>> Epoch140 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval10 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval11 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch140 | Eval13 | voxel: torch.Size([80, 8192])

 28%|██████████████████████▋                                                          | 140/500 [13:19:44<34:27:28, 344.58s/it, epoch=140, lr=0.00041, loss=244]
val/loss: 301.71666666666664
val/num_steps: 2115
val/cosine_sim_embedding: 0.7416666666666667
val/ms_ssim_image: 0.2296875
val/loss_mae_image: 0.23382161458333334
val/loss_rec: 0.31427058974901834
val/loss_cyc: 0.0002231322810985148
val/loss_ms_ssim_image: 0.7703450520833334
val/loss_mse_embedding: 0.4408203125

 28%|██████████████████████▊                                                          | 141/500 [13:19:49<34:22:08, 344.65s/it, epoch=140, lr=0.00041, loss=244]
Not best - current_similarity: 0.230 @ epoch 140, best_similarity: 0.273 @ epoch 9
>>> Epoch141 | Iter0 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter1 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter2 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter3 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter4 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter5 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter6 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter7 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter8 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter9 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter10 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter11 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter12 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter13 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter14 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter15 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter16 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter17 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter18 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter19 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter20 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter21 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter22 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter23 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter24 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter25 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter26 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter27 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter28 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter29 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter30 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter31 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter64 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter65 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter66 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter67 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter68 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter69 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter70 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter71 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter72 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter73 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter74 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter75 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter76 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter77 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter78 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter79 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter80 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter81 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter82 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter83 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter84 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter85 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter86 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter87 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter88 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch141 | Iter104 | voxel: torch.Size([124, 8192])
