
  0%|                                                                                                                                   | 0/500 [00:00<?, ?it/s]
Evaluating...
>>> Epoch11 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval10 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval11 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch11 | Eval13 | voxel: torch.Size([80, 8192])

  2%|██                                                                                   | 12/500 [1:31:24<61:27:24, 453.37s/it, epoch=11, lr=0.0005, loss=104]
val/loss: 106.92083333333333
val/num_steps: 180
val/cosine_sim_embedding: 0.7595703125
val/ms_ssim_image: 0.2620768229166667
val/loss_mae_image: 0.24588216145833333
val/loss_ms_ssim_image: 0.7379231770833333
val/loss_mse_embedding: 0.41005859375
Not best - current_similarity: 0.262 @ epoch 11, best_similarity: 0.268 @ epoch 9
>>> Epoch12 | Iter0 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter1 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter2 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter3 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter4 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter5 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter6 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter7 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter8 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter9 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter10 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter11 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter12 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter13 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter14 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter15 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter16 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter17 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter18 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter19 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter20 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter21 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter22 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter23 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter24 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter25 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter26 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter27 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter28 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter29 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter30 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter31 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter32 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter33 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter34 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter35 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter36 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter37 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter38 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter39 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter40 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter41 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter42 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter43 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter44 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter45 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter46 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter47 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter48 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter49 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter50 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter51 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter52 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter53 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter54 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter55 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter56 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter57 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter58 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter59 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter60 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter61 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter62 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter63 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter64 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter65 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter66 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter67 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter68 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter69 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter70 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter71 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter72 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter73 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter74 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter75 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter76 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter77 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter78 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter79 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter80 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter81 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter82 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter83 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter84 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter85 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter86 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter87 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter88 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter89 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter90 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter91 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter92 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter93 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter94 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter95 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter96 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter97 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter98 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter99 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter100 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter101 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter102 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter103 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter104 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter105 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter106 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter107 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter108 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter109 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter110 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter111 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter112 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter113 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter114 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter115 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter116 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter117 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter118 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter119 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter120 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter121 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter122 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter123 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter124 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter125 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter126 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter127 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter128 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter129 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter130 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter131 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter132 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter133 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter134 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter135 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter136 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter137 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter138 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter139 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter140 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter141 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter142 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter143 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter144 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter145 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter146 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter147 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter148 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter149 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter150 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter151 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter152 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter153 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter154 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter155 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter156 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter157 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter158 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter159 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter160 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter161 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter162 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter163 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter164 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter165 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter166 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter167 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter168 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter169 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter170 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter171 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter172 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter173 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter174 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter175 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter176 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter177 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter178 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter179 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter180 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter181 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter182 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter183 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter184 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter185 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter186 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter187 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter188 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter189 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter190 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter191 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter192 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter193 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter194 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter195 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter196 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter197 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter198 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter199 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter200 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter201 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter202 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter203 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter204 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter205 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter206 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter207 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter208 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter209 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter210 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter211 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter212 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter213 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter214 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter215 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter216 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter217 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter218 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter219 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter220 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter221 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter222 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter223 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter224 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter225 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter226 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter227 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter228 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter229 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter230 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter231 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter232 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter233 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter234 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter235 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter236 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter237 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter238 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter239 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter240 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter241 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter242 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter243 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter244 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter245 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter246 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter247 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter248 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter249 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter250 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter251 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter252 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter253 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter254 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter255 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter256 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter257 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter258 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter259 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter260 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter261 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter262 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter263 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter264 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter265 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter266 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter267 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter268 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter269 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter270 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter271 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter272 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter273 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter274 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter275 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter276 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter277 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter278 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter279 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter280 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter281 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter282 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter283 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter284 | voxel: torch.Size([120, 8192])
>>> Epoch12 | Iter285 | voxel: torch.Size([36, 8192])
train/loss: 103.88002622377623
train/lr: 0.0004993985653974527
train/num_steps: 3718
train/cosine_sim_embedding: 0.7671717930506993
train/ms_ssim_image: 0.27536032083151224
train/loss_mae_image: 0.23111623483937938
train/loss_ms_ssim_image: 0.7246366914335665
train/loss_mse_embedding: 0.3931329900568182
Evaluating...
>>> Epoch12 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval10 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval11 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval13 | voxel: torch.Size([80, 8192])
>>> Epoch12 | Eval14 | voxel: torch.Size([80, 8192])
val/loss: 107.3
val/num_steps: 195
val/cosine_sim_embedding: 0.7595377604166667
val/ms_ssim_image: 0.2593505859375
val/loss_mae_image: 0.25066731770833334
val/loss_ms_ssim_image: 0.7406901041666667
val/loss_mse_embedding: 0.41046549479166666

  3%|██▏                                                                                | 13/500 [1:38:52<61:06:25, 451.71s/it, epoch=12, lr=0.000499, loss=104]
>>> Epoch13 | Iter0 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter1 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter2 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter3 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter4 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter5 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter6 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter7 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter8 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter9 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter10 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter11 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter12 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter13 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter14 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter15 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter16 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter17 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter18 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter19 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter20 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter21 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter22 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter23 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter24 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter25 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter26 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter27 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter28 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter29 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter30 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter31 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter32 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter33 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter34 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter35 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter36 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter37 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter38 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter39 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter40 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter41 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter42 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter43 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter44 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter45 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter46 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter47 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter48 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter49 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter50 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter51 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter52 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter53 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter54 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter55 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter56 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter57 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter58 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter59 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter60 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter61 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter62 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter63 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter64 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter65 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter66 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter67 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter68 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter69 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter70 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter71 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter72 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter73 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter74 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter75 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter76 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter77 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter78 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter79 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter80 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter81 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter82 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter83 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter84 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter85 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter86 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter87 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter88 | voxel: torch.Size([120, 8192])
>>> Epoch13 | Iter89 | voxel: torch.Size([120, 8192])
